edan_id	title	barcode	specimen_guid	media_count	media_guid	ids_id	USNM Number	Other Numbers	stain_status
edanmdm-nmnhbotany_2083009	Euphorbia misella S. Watson	00095370	http://n2t.net/ark:/65665/3d9700600-5128-42c2-ae65-272ba6530ea9	1.0	http://n2t.net/ark:/65665/m34f2c39a2-9835-42b7-890e-c9f56921f804	NMNH-00095370	798832	fiche number : 0496/D01	unstained
edanmdm-nmnhbotany_2093724	Pera aperta Croizat	00096470	http://n2t.net/ark:/65665/3cad1a338-6751-45a3-9fd7-5b891b2bc12c	1.0	http://n2t.net/ark:/65665/m38ebbb6a5-367a-4397-bf01-8776526cdd7b	NMNH-00096470	1808653	fiche number : 0489/A09	unstained
edanmdm-nmnhbotany_2875594	Hesperomeles cuneata Lindl.	00960798	http://n2t.net/ark:/65665/33b252e16-1c57-479a-af87-00a2b611bd70	1.0	http://n2t.net/ark:/65665/m3518cf3c5-a9b8-4688-9e99-14dd325acdac	NMNH-00960798-000001	74627		stained
edanmdm-nmnhbotany_2135992	Berlandiera texana DC.	00128481	http://n2t.net/ark:/65665/3d6faf784-0272-4a0f-afa4-243ade193c8f	1.0	http://n2t.net/ark:/65665/m37a209a6a-fcba-4a51-bb3e-0c6050f6aea0	NMNH-00128481-000001	62117	fiche number : 0929/E10	stained
edanmdm-nmnhbotany_2164669	Rhynchospora racemosa C. Wright ex Sauvalle	00087032	http://n2t.net/ark:/65665/389318b8c-da15-4d21-b054-f11faa6506fd	1.0	http://n2t.net/ark:/65665/m3b089fde3-123b-4af1-afd1-ecf496e3d7f2	NMNH-00087032-000001	47561	fiche number : 0080/B05	stained
edanmdm-nmnhbotany_2154008	Amblyachyrum mangalorense Hochst. ex Steud.	00156872	http://n2t.net/ark:/65665/3209ad541-3678-4290-8254-06fc56d7cf24	1.0	http://n2t.net/ark:/65665/m3e8d90bdd-8f86-4044-9f90-105c71939c2e	NMNH-00156872	865441A		unstained
edanmdm-nmnhbotany_2094801	Arthrostylidium distichum Pilg. in Urb.	00131606	http://n2t.net/ark:/65665/34526851d-c691-4d30-b601-daeee2ee834b	1.0	http://n2t.net/ark:/65665/m3a0f7f3bc-840d-4824-844c-b8b1353b7995	NMNH-00131606	78824	fiche number : 0008/D04	stained
edanmdm-nmnhbotany_2099657	Ischaemum zeylanicum Hack. ex Trimen	00611007	http://n2t.net/ark:/65665/3d8573154-d8a7-4ebb-830e-abf9efbd39ce	1.0	http://n2t.net/ark:/65665/m3e9a300c1-16f7-4d56-b713-b3f4d0e2e058	NMNH-00611007-000001	1298871		unstained
edanmdm-nmnhbotany_10056770	Allium geyeri S. Watson	00821096	http://n2t.net/ark:/65665/323836599-881e-4ab6-9bc8-461c476fd7e1	1.0	http://n2t.net/ark:/65665/m344f0748f-a12a-4bf1-9040-d7b2cd4d3e5f	NMNH-00821096	34759		stained
edanmdm-nmnhbotany_11383284	Stipa filifolia Nees in Mart.	01106428	http://n2t.net/ark:/65665/32090a58b-b9ee-4a8b-9246-aeefb72516b7	1.0	http://n2t.net/ark:/65665/m302914d91-027a-425d-9566-556d72acdc68	NMNH-01106428	866114		unstained
edanmdm-nmnhbotany_10086289	Aegiphila oblongifolia Rusby	01013810	http://n2t.net/ark:/65665/3f25e2f33-2486-41d3-81e0-3a405d62aed6	1.0	http://n2t.net/ark:/65665/m34d04f73b-54e9-4415-aae8-c82e0d8f65e6	NMNH-01013810	1323301		unstained
edanmdm-nmnhbotany_2120292	Acacia carbonaria Schltdl.	00000589	http://n2t.net/ark:/65665/3d97cfc96-64be-46ac-aa17-6a8976a9d7fc	1.0	http://n2t.net/ark:/65665/m34aed6c59-8aad-43a0-bdb4-6e851e19af45	NMNH-00000589-000001	1317684		unstained
edanmdm-nmnhbotany_2091680	Hoffmannseggia melanosticta var. parryi Fisher	00002559	http://n2t.net/ark:/65665/311432b94-7dc6-432a-b7ab-cd6f2ac721e7	1.0	http://n2t.net/ark:/65665/m38e3e0949-8493-420d-9165-109a37518d17	NMNH-00002559	44612	fiche number : 0383/D02	stained
edanmdm-nmnhbotany_2115235	Astragalus araeneosus E. Sheld.	00004021	http://n2t.net/ark:/65665/38a016f88-fd93-409a-a7ae-660959255344	1.0	http://n2t.net/ark:/65665/m3cb854f77-78d3-449f-b891-759459a0fe1c	NMNH-00004021-000001	220790	fiche number : 0408/A08	unstained
edanmdm-nmnhbotany_2096832	Ceratozamia zaragozae Medellin	00011997	http://n2t.net/ark:/65665/36c58687f-20fa-4cfe-84f6-01bb442a3840	1.0	http://n2t.net/ark:/65665/m3c6ea2dc8-ace7-4a76-b063-07fb13f7c994	NMNH-00011997	2399340	fiche number : 0069/B08	unstained
edanmdm-nmnhbotany_2162650	Wittia panamensis Britton & Rose	00026897	http://n2t.net/ark:/65665/39c9d21bd-50aa-4487-a30f-66c9588f345e	1.0	http://n2t.net/ark:/65665/m302350c09-7d5b-4b5f-bb42-a2bd4d601c46	NMNH-00026897	691299	fiche number : 0585/C06	unstained
edanmdm-nmnhbotany_2134945	Iochroma cardenasianum Hunz.	00385907	http://n2t.net/ark:/65665/3531c9dfb-16d4-4601-b94f-d8391eb7374e	1.0	http://n2t.net/ark:/65665/m35729e48e-9e28-4e65-902c-5b21d34048e0	NMNH-00385907-000001	1573253		unstained
edanmdm-nmnhbotany_2098479	Armeria lanceobracteata Lawrence	00116586	http://n2t.net/ark:/65665/3ff266537-4753-4212-9892-731cac1a8b42	1.0	http://n2t.net/ark:/65665/m36c72c5c0-b0a1-486c-a60a-ebfa8cc3f443	NMNH-00116586	1051444	fiche number : 0675/E03	unstained
edanmdm-nmnhbotany_2137888	Acanthopanax rehderianus Harms in Sarg.	00126877	http://n2t.net/ark:/65665/3521ed2e6-1c46-46b2-b535-e0675ed463d1	1.0	http://n2t.net/ark:/65665/m375602d71-a399-4884-b030-b7597075af34	NMNH-00126877-000001	539632	fiche number : 0644/B03	unstained
edanmdm-nmnhbotany_2089378	Bidens ciliolata Greene	00128236	http://n2t.net/ark:/65665/3f6046f95-5750-4b33-aede-de8ed4840ea0	1.0	http://n2t.net/ark:/65665/m3942606a0-29c2-416a-bba7-03a5e0cf88c8	NMNH-00128236	47190	fiche number : 0945/D12	unstained
edanmdm-nmnhbotany_2139946	Aphelandra villonacensis Wassh.	00516562	http://n2t.net/ark:/65665/334289019-b1d4-4e9f-b8f1-f21fa07644d5	1.0	http://n2t.net/ark:/65665/m39f65c3df-cb39-4392-808b-005c9700b01f	NMNH-00516562	2791215		unstained
edanmdm-nmnhbotany_10186952	Henrya laxa Happ	01100644	http://n2t.net/ark:/65665/3babd2c15-600c-4cf7-9484-f3aded84b8cc	1.0	http://n2t.net/ark:/65665/m3d42ba4ed-22be-4236-8ac4-529aaef2f531	NMNH-01100644	57772		stained
edanmdm-nmnhbotany_10277073	Thelypodium ambiguum S. Watson	01117603	http://n2t.net/ark:/65665/3d3898e6b-1385-4203-b1ba-3aa09f61d33f	1.0	http://n2t.net/ark:/65665/m340bddaee-dabd-4d37-a9cf-927988eb8e15	NMNH-01117603	4335		stained
edanmdm-nmnhbotany_10084664	Nissolia leiogyne Sandwith	00997150	http://n2t.net/ark:/65665/36d89040e-5ce4-48f5-a3ec-b35eccf72003	1.0	http://n2t.net/ark:/65665/m322667d85-72b1-4d8c-82c9-da7bf50b9e33	NMNH-00997150	1742869		unstained
edanmdm-nmnhbotany_2137144	Cleome macrorhiza C. Wright in Sauvalle	00100484	http://n2t.net/ark:/65665/314c3a43f-e831-48c5-9149-4f935fe48a26	1.0	http://n2t.net/ark:/65665/m366c0943a-ad24-4d36-a08c-ae1565cb13a9	NMNH-00100484-000001	6582	fiche number : 0316/A01	stained
edanmdm-nmnhbotany_2164770	Ravenia linearis Gleason	00101596	http://n2t.net/ark:/65665/37fb928c7-71d9-4450-8528-600a1e8abc3b	1.0	http://n2t.net/ark:/65665/m3dfb31330-2396-454a-a611-dfaf66d0a844	NMNH-00101596-000001	1498512	fiche number : 0445/D03	unstained
edanmdm-nmnhbotany_2082928	Clematis pickeringii A. Gray in Wilkes	00103675	http://n2t.net/ark:/65665/3c0eb4521-69a4-43c1-99a3-21507bf749e8	1.0	http://n2t.net/ark:/65665/m3b29e7219-63f5-4109-a041-0bfa053df815	NMNH-00103675	247	fiche number : 0269/E03	stained
edanmdm-nmnhbotany_2085583	Piper corozalanum Trel.	00105429	http://n2t.net/ark:/65665/379d7833f-d3e9-4a04-bbc2-f5911ff0e381	1.0	http://n2t.net/ark:/65665/m30aae8fd0-2bbe-410a-a669-2dd4043acebb	NMNH-00105429	796338	fiche number : 0167/A12	unstained
edanmdm-nmnhbotany_2109485	Piper pringlei C. DC.	00106883	http://n2t.net/ark:/65665/386752914-c70a-4f42-9bb1-b8898db6a656	1.0	http://n2t.net/ark:/65665/m35457dafb-91d9-44dd-9b3d-3e32865e3f12	NMNH-00106883-000001	796433	fiche number : 0177/D06	unstained
edanmdm-nmnhbotany_2139279	Cyathodes douglasii var. struthioloides A. Gray	00113626	http://n2t.net/ark:/65665/3205c395f-da06-46f9-a5f4-71302ede8cca	1.0	http://n2t.net/ark:/65665/m38ee3a484-4a9f-4d70-b208-635b327f0910	NMNH-00113626-000001	78108	fiche number : 0666/A03	stained
edanmdm-nmnhbotany_2156324	Quercus cedrosensis C.H. Mull.	00089461	http://n2t.net/ark:/65665/31318a55b-a628-4f06-a5b4-6cd7c8fb1859	1.0	http://n2t.net/ark:/65665/m30723e8d5-e0cf-4ca8-860a-dafc70c81465	NMNH-00089461-000001	2346469	fiche number : 0203/B04	unstained
edanmdm-nmnhbotany_2113811	Quercus submonticola Elmer	00089664	http://n2t.net/ark:/65665/30733ad29-dc04-4363-9dd1-149b2d074f90	1.0	http://n2t.net/ark:/65665/m339073114-8a64-4c84-81b2-c72958992e3b	NMNH-00089664-000001	779548	fiche number : 0206/D04	unstained
edanmdm-nmnhbotany_2094602	Ficus populoides var. maculosa Warb. in Urb.	00090208	http://n2t.net/ark:/65665/389388d85-433d-466c-8c27-32fffba3b3bd	1.0	http://n2t.net/ark:/65665/m34714bd40-e981-42fe-af6a-faf1b84e5c70	NMNH-00090208	41644	fiche number : 0215/D04	stained
edanmdm-nmnhbotany_2150398	Cecropia telealba Cuatrec.	00090505	http://n2t.net/ark:/65665/320e653a1-979d-4f46-ad46-0d5c2096d25e	1.0	http://n2t.net/ark:/65665/m3d6be637d-9014-4dc8-ae0d-4946f9adf317	NMNH-00090505-000001	2220838	fiche number : 0220/B01	unstained
edanmdm-nmnhbotany_2102196	Schaefferia pilosa Standl.	00094818	http://n2t.net/ark:/65665/341773d2c-b35a-4766-82e8-a906d1e70a7c	1.0	http://n2t.net/ark:/65665/m38c1bbe18-7812-415b-8447-12ff8d212f06	NMNH-00094818	569292	fiche number : 0509/A05	unstained
edanmdm-nmnhbotany_2085612	Claoxylon purpureum Merr.	00096145	http://n2t.net/ark:/65665/3f76f1d7a-daf9-409d-8159-664a446c3a4e	1.0	http://n2t.net/ark:/65665/m3edb85bc4-a2bd-4dbb-9371-5e152b6e55d2	NMNH-00096145	710414	fiche number : 0483/E03	unstained
edanmdm-nmnhbotany_2105079	Crataegus eximia Beadle	00097752	http://n2t.net/ark:/65665/3fe8b8146-8938-4d66-8773-cae65d4e6d58	1.0	http://n2t.net/ark:/65665/m3a82b282d-d09a-4282-b8b4-926eb67ffab0	NMNH-00097752	969436	fiche number : 0337/D02	unstained
edanmdm-nmnhbotany_10058207	Brasenia peltata Pursh	00898863	http://n2t.net/ark:/65665/3b71a60fa-c359-49a3-ad4c-b34a66bb7b5f	1.0	http://n2t.net/ark:/65665/m388db8ced-a499-4d23-818c-ddfd1220249b	NMNH-00898863	2888		stained
edanmdm-nmnhbotany_2093327	Brickellia laciniata A. Gray	00146176	http://n2t.net/ark:/65665/316131423-8b57-4a95-9e34-75366fc9a17a	1.0	http://n2t.net/ark:/65665/m3719a85ea-7499-48c2-85b5-78cbd439f902	NMNH-00146176	46745	fiche number : 0893/B07	stained
edanmdm-nmnhbotany_2165529	Centropogon erythanthrus Zahlbr.	00146860	http://n2t.net/ark:/65665/37de1d7e4-3d6e-4ab5-9f3e-c6530793eae3	1.0	http://n2t.net/ark:/65665/m3b19a8a11-523d-48ca-a1c5-7dab9f4a7978	NMNH-00146860-000001	1393661	fiche number : 0871/C04	unstained
edanmdm-nmnhbotany_2151544	Tillandsia ixioides var. occidentalis A. Cast.	00089228	http://n2t.net/ark:/65665/318b101d6-036e-4724-bcb6-1928bf900046	1.0	http://n2t.net/ark:/65665/m3791e86da-628a-4eca-aed8-a129f0283da2	NMNH-00089228-000001	1859393	fiche number : 0115/C08	unstained
edanmdm-nmnhbotany_2120731	Sisyrinchium bushii E.P. Bicknell	00092709	http://n2t.net/ark:/65665/3628f3ff3-97be-4e62-9cc8-57c8e8f96153	1.0	http://n2t.net/ark:/65665/m3887d6bc5-76a9-46ff-9412-466a17f33f2c	NMNH-00092709-000001	43754	fiche number : 0140/E01	unstained
edanmdm-nmnhbotany_2151903	Trillium vaseyi f. album House	00091980	http://n2t.net/ark:/65665/3f812582a-0945-4b3f-bf9c-9b7bff812ba5	1.0	http://n2t.net/ark:/65665/m3c1121b0f-d82b-4dda-8d08-17207ea460a7	NMNH-00091980-000001	513256	fiche number : 0130/E04	unstained
edanmdm-nmnhbotany_11684008	Rottboellia zea C.B. Clarke	01268734	http://n2t.net/ark:/65665/33c2f054f-2746-4a34-95f2-2b965611506b	1.0	http://n2t.net/ark:/65665/m32261f527-81a7-4970-ac0d-9a1bd4d08c0f	NMNH-01268734	1038069		stained
edanmdm-nmnhbotany_2873980	Agrostis scabra Willd.	00756291	http://n2t.net/ark:/65665/37658afd6-a4b0-4aa8-9426-786729bd0505	1.0	http://n2t.net/ark:/65665/m36327f3a2-3d1d-4c6d-9621-8b58abd2f67f	NMNH-00756291	839668		stained
edanmdm-nmnhbotany_2148986	Inodes rosei O.F. Cook	00087506	http://n2t.net/ark:/65665/308582d32-b10f-4b05-b942-06fc0a04d0a2	1.0	http://n2t.net/ark:/65665/m30e57c826-6867-4d6d-b29a-5a8f6dcf5704	NMNH-00087506-000001	300369	Multi-sheeted specimen : Sheet 01 of 02	stained
edanmdm-nmnhbotany_2123386	Hoffmannseggia caudata A. Gray	00002572	http://n2t.net/ark:/65665/3c95e39a7-69f8-4ee6-93e9-316a8773fcbf	1.0	http://n2t.net/ark:/65665/m3c4cec593-5c91-46e9-8c70-c59dd9a13201	NMNH-00002572-000001	42967	fiche number : 0383/C02	stained
edanmdm-nmnhbotany_2086373	Trifolium brandegei S. Watson	00003495	http://n2t.net/ark:/65665/346f48302-26d0-4a14-8ca4-bd661a107b0d	1.0	http://n2t.net/ark:/65665/m352a82342-39a7-4f7c-9fe5-13599d311bd6	NMNH-00003495	21955		stained
edanmdm-nmnhbotany_2121046	Indigofera langlassei Rydb.	00003611	http://n2t.net/ark:/65665/3ad2a9383-50e3-4535-b2e3-f6b34ca9aca4	1.0	http://n2t.net/ark:/65665/m356a1c13a-dfbf-4137-a180-f8060be257d4	NMNH-00003611-000001	385535	fiche number : 0400/B07	unstained
edanmdm-nmnhbotany_2102564	Erigeron eatonii A. Gray	00026811	http://n2t.net/ark:/65665/3ecc820e2-489b-43e7-b02a-20bca8e8e81a	1.0	http://n2t.net/ark:/65665/m38631e3af-4999-4385-9c0f-73f1e2971266	NMNH-00026811	47048	fiche number : 0912/A04	stained
edanmdm-nmnhbotany_2162752	Clusiella albiflora Cuatrec.	00027123	http://n2t.net/ark:/65665/3719dcf13-6e77-4003-a089-4300025c02e8	1.0	http://n2t.net/ark:/65665/m3087254eb-7646-4fef-8d5c-aac5f88958e9	NMNH-00027123-000001	1989190	fiche number : 0557/A09	unstained
edanmdm-nmnhbotany_10077322	Rumex fueginus var. tanythrix Rech. f.	00036747	http://n2t.net/ark:/65665/3f4bdde01-4d8c-4270-8f66-3c5f42b253b1	1.0	http://n2t.net/ark:/65665/m32b03ac41-22ef-4089-9b33-40f269309235	NMNH-00036747	528399	fiche number : 0244/D04	unstained
edanmdm-nmnhbotany_2109522	Belloa plicatifolia Sagást. & M.O. Dillon	00406098	http://n2t.net/ark:/65665/39e67195f-5b8f-4424-9431-6f7b3831a6e1	1.0	http://n2t.net/ark:/65665/m312fea417-5ad8-49c8-a36b-9a7ca88a7815	NMNH-00406098-000001	3249460		unstained
edanmdm-nmnhbotany_2165080	Lonchocarpus verrucosus M. Sousa	00432709	http://n2t.net/ark:/65665/308dd3f4a-df9d-4e84-97da-4b41cb256e6f	1.0	http://n2t.net/ark:/65665/m387833c51-2b33-4b8c-9e66-17f25f4a1b91	NMNH-00432709-000001	2448589		unstained
edanmdm-nmnhbotany_2120555	Pereziopsis donnell-smithii J.M. Coult.	00119901	http://n2t.net/ark:/65665/342e6236e-2540-4f04-aba1-0c4841deb2de	1.0	http://n2t.net/ark:/65665/m32aedbd76-080a-4238-8cd8-e3d9db20d8ce	NMNH-00119901-000001	1402591	Multi-sheeted specimen : Sheet 01 of 03	unstained
edanmdm-nmnhbotany_2109241	Chaetogastra hermannioides Naudin	00120061	http://n2t.net/ark:/65665/307d2bc20-1b76-422b-955a-1a83adaea2c4	1.0	http://n2t.net/ark:/65665/m39f42f53e-dd85-456c-831c-8be16d0963ca	NMNH-00120061-000001	2598154	fiche number : 0607/A10	unstained
edanmdm-nmnhbotany_2143970	Mimulus rubellus var. latiflorus S. Watson in C. King	00122475	http://n2t.net/ark:/65665/3fe5352f3-254a-4b80-844a-b1c51d71ddc2	1.0	http://n2t.net/ark:/65665/m37b320120-4d33-4a87-b373-3c860adeb9e4	NMNH-00122475-000001	61864	fiche number : 0782/C02	stained
edanmdm-nmnhbotany_2162455	Gratiola heterosepala H. Mason & Bacigalupi	00122494	http://n2t.net/ark:/65665/38b612e65-4066-404d-af4f-4518149a23d8	1.0	http://n2t.net/ark:/65665/m35a0200f4-d81f-4c11-9faf-d56239cebb47	NMNH-00122494-000001	2308222	fiche number : 0783/A03	unstained
edanmdm-nmnhbotany_2120255	Cyrtandra macrodiscus Kraenzl.	00126288	http://n2t.net/ark:/65665/3282fc1ee-cb89-425f-9ae6-190b82e434b0	1.0	http://n2t.net/ark:/65665/m340e12ad3-d4ac-4965-a85e-82a23fbb9390	NMNH-00126288-000001	709375	fiche number : 0800/A05	unstained
edanmdm-nmnhbotany_2077574	Thaspium montanum A. Gray	00127291	http://n2t.net/ark:/65665/3ebca557c-b70a-4fff-be49-0cf0d22181a5	1.0	http://n2t.net/ark:/65665/m3a286db75-3212-4157-af95-f5d67126fb3a	NMNH-00127291	47055	fiche number : 0651/A12	stained
edanmdm-nmnhbotany_2159818	Erigeron pulvinatum Rydb.	00129036	http://n2t.net/ark:/65665/3426dad22-3b4e-4a63-88de-41326722c2dd	1.0	http://n2t.net/ark:/65665/m38696d3db-3c95-4e8b-9149-4a55652b17cd	NMNH-00129036-000001	227851	fiche number : 0913/C11	unstained
edanmdm-nmnhbotany_2110791	Hirtella mucronata Prance	00130897	http://n2t.net/ark:/65665/383aecf99-6895-40ba-a074-2d0ea2fe380a	1.0	http://n2t.net/ark:/65665/m3997e5019-c9a5-4472-a8a9-53aff32eaa38	NMNH-00130897-000001	1777505	fiche number : 0352/E11	unstained
edanmdm-nmnhbotany_2152539	Stenochlaena feejeensis Brack. in Wilkes	00135463	http://n2t.net/ark:/65665/35258bd14-9613-4ec1-b606-4514be4839dd	1.0	http://n2t.net/ark:/65665/m395c87d24-ef09-4056-becb-66932f7e0b09	NMNH-00135463-000001	62661	fiche number : 1058/E06	stained
edanmdm-nmnhbotany_10084134	Crataegus alachuaniformis Murrill	00512535	http://n2t.net/ark:/65665/39801442e-e3aa-47a7-8965-60d37c6103e0	1.0	http://n2t.net/ark:/65665/m310847252-4f20-4b81-ae53-521f44f4e714	NMNH-00512535-000001	1972108		unstained
edanmdm-nmnhbotany_10081132	Potentilla newberryi var. arenicola Rydb.	00930706	http://n2t.net/ark:/65665/3949b64be-80fc-49f6-8d91-cefcd2c06df8	1.0	http://n2t.net/ark:/65665/m3940fb5d8-efb4-4825-8943-826e4c4d3cd6	NMNH-00930706-000001	282840		unstained
edanmdm-nmnhbotany_11545270	Richardsonia muricata Griseb.	01268545	http://n2t.net/ark:/65665/3c054f3e0-6204-47b9-ac72-8d660c5930ef	1.0	http://n2t.net/ark:/65665/m3711322c7-f3d2-4fc2-93f8-4373a59c69ab	NMNH-01268545-000001	102681		stained
edanmdm-nmnhbotany_10818781	Saxifraga demnatensis Coss. ex Engl. & Irmsch. in Engl.	01105948	http://n2t.net/ark:/65665/3b5d0dd8f-735d-4ec4-b5af-b835c61f9c38	1.0	http://n2t.net/ark:/65665/m3a770b94a-8b90-4d3d-9ed7-6c519ef1583b	NMNH-01105948	100813		unstained
edanmdm-nmnhbotany_10208493	Psychotria coronata Griseb.	01107776	http://n2t.net/ark:/65665/37d6b2a42-2f34-49ba-a5ae-327e3f91b045	1.0	http://n2t.net/ark:/65665/m39ca2f753-6c5f-4467-8c96-93d5b06eb134	NMNH-01107776	81830		stained
edanmdm-nmnhbotany_10269281	Amorpha floridana Rydb.	01108164	http://n2t.net/ark:/65665/3dea562f1-25cd-421d-b4df-dbff215f2993	1.0	http://n2t.net/ark:/65665/m359222a03-dc80-4e0e-bd86-1788e52579ff	NMNH-01108164	24275		stained
edanmdm-nmnhbotany_10084177	Draba senilis O.E. Schulz	00996982	http://n2t.net/ark:/65665/310afefea-0a44-4819-a04a-37f456afa9b5	1.0	http://n2t.net/ark:/65665/m31c8a4358-9647-4689-a711-704f39f1df7f	NMNH-00996982-000001	2333795		unstained
edanmdm-nmnhbotany_10086238	Cordia varronifolia I.M. Johnst.	01049833	http://n2t.net/ark:/65665/35abb53b0-992f-445e-92d2-0131df185a6d	1.0	http://n2t.net/ark:/65665/m3e7f15056-13f9-4bd0-a6d9-14d0c921f71f	NMNH-01049833	1470630	Multi-sheeted specimen : Sheet 01 of 02	unstained
edanmdm-nmnhbotany_2138818	Thelypodium howellii S. Watson	00099795	http://n2t.net/ark:/65665/33b7dcce2-9c63-4bfb-87a6-2e047e8b8f8a	1.0	http://n2t.net/ark:/65665/m3cf7a733b-682f-45d9-b23e-6d208f022153	NMNH-00099795	4383	fiche number : 0304/A03	stained
edanmdm-nmnhbotany_2146209	Ptelea ambigens Greene	00101624	http://n2t.net/ark:/65665/334712a2e-934a-41d6-9293-c483709a8022	1.0	http://n2t.net/ark:/65665/m39fe905c3-5d0a-41c7-921f-284acde283a1	NMNH-00101624-000001	40256	fiche number : 0446/A05	stained
edanmdm-nmnhbotany_2091518	Pisonia glabra Heimerl in Sandwith	00103047	http://n2t.net/ark:/65665/3b30c275c-d5f5-4c7d-a18c-1d07e5ade559	1.0	http://n2t.net/ark:/65665/m34df37b8c-2ede-458e-9248-11cb6eefea94	NMNH-00103047	1571829	fiche number : 0258/D02	unstained
edanmdm-nmnhbotany_2088238	Alchemilla killipii Rothmaler	00107794	http://n2t.net/ark:/65665/307003f4e-b489-46e0-a3ff-ede103266762	1.0	http://n2t.net/ark:/65665/m39f078b24-35ae-4d5d-a6dd-b32a589052ae	NMNH-00107794	1351471	fiche number : 0346/E01	unstained
edanmdm-nmnhbotany_2104336	Cerasus crenulata Greene	00107948	http://n2t.net/ark:/65665/39b076489-cf90-4426-91e2-0ac40b954ad8	1.0	http://n2t.net/ark:/65665/m3cefcd04c-dd1e-4a04-b1a3-daa9da95061c	NMNH-00107948-000001	1583801	fiche number : 0349/C05	unstained
edanmdm-nmnhbotany_2106240	Jacquemontia macrocephala Brandegee	00111310	http://n2t.net/ark:/65665/3b0de5be8-c88b-429d-970f-242c730eb661	1.0	http://n2t.net/ark:/65665/m35dd11895-c52d-4962-839a-2d6082b8630a	NMNH-00111310-000001	572012	fiche number : 0712/E04	unstained
edanmdm-nmnhbotany_2127236	Ipomoea texana J.M. Coult.	00111474	http://n2t.net/ark:/65665/333ee60cc-e342-4ef1-b2ea-690f49f3ac51	1.0	http://n2t.net/ark:/65665/m3ca91cb10-a892-4a35-bd49-b783bd02cb94	NMNH-00111474-000001	47178	fiche number : 0715/E04	unstained
edanmdm-nmnhbotany_2109367	Gentiana pumilio Standl. & Steyerm.	00111553	http://n2t.net/ark:/65665/3bab9fb28-4280-4b10-a6f5-0d876cf0a634	1.0	http://n2t.net/ark:/65665/m3a41b21e3-2340-481e-a8a3-17292fc68990	NMNH-00111553-000001	1894644	fiche number : 0693/B08	unstained
edanmdm-nmnhbotany_2080348	Astragalus schrenkianus Fisch. & C.A. Mey. ex Schrenk	00603910	http://n2t.net/ark:/65665/385f5361b-9192-45ca-b2f5-98d6acb694c2	1.0	http://n2t.net/ark:/65665/m380c2710c-0de2-4789-b040-97d5c3960884	NMNH-00603910	91776		stained
edanmdm-nmnhbotany_2166970	Oxyanthus stenocarpus K. Schum.	00610786	http://n2t.net/ark:/65665/3f94d81f6-ae45-4ca6-9862-fbb4046bd9b6	1.0	http://n2t.net/ark:/65665/m36a8d63c1-38ed-4c3e-b39e-f51533e64a1a	NMNH-00610786-000001	807545		unstained
edanmdm-nmnhbotany_2097542	Paullinia columbiana Cuatrec.	00095138	http://n2t.net/ark:/65665/33a7f6950-f62c-4185-bafe-988ea7c3bfb9	1.0	http://n2t.net/ark:/65665/m3d1120059-bc36-49d8-a63c-89b52099d45d	NMNH-00095138	2324009	fiche number : 0514/C08	unstained
edanmdm-nmnhbotany_2144757	Euphorbia platysperma Engelm. ex S. Watson	00095396	http://n2t.net/ark:/65665/35f41ab0f-cf6d-4ac2-8b8c-ec868dcb07df	1.0	http://n2t.net/ark:/65665/m3d9e2b79b-69c8-4c72-abab-eb99b9df94fe	NMNH-00095396-000001	58627	fiche number : 0497/A07	stained
edanmdm-nmnhbotany_2152474	Fortunearia sinensis Rehder & E.H. Wilson in Sarg.	00097353	http://n2t.net/ark:/65665/36b8be9f9-4604-40ec-9b2f-c7649069f5ad	1.0	http://n2t.net/ark:/65665/m3ee5ad844-3be7-4ccc-bc1e-8d51b6916792	NMNH-00097353-000001	598989	fiche number : 0332/B03	unstained
edanmdm-nmnhbotany_2102289	Agave acuispina Trel.	00092105	http://n2t.net/ark:/65665/37fbf47ac-a937-4ea5-b13c-f4c6a5bd0f4d	1.0	http://n2t.net/ark:/65665/m30417d3b7-3e01-4352-9aad-c4271110243b	NMNH-00092105	1169882	fiche number : 0132/D12	unstained
edanmdm-nmnhbotany_2117095	Rhynchospora stipitata Chapm.	00087043	http://n2t.net/ark:/65665/33362f579-0652-4bdf-b4e8-286103d7c534	1.0	http://n2t.net/ark:/65665/m3d58de197-cbb5-4dea-ae16-935d7e74a155	NMNH-00087043-000001	42478	fiche number : 0080/C03	stained
edanmdm-nmnhbotany_2168048	Rhynchospora brachychaeta C. Wright in Sauvalle	00086981	http://n2t.net/ark:/65665/3bc639fff-67ae-442c-b24b-c8ea8a3bfdff	1.0	http://n2t.net/ark:/65665/m3afb82f5a-9451-4408-a8c1-8da4ff4608ec	NMNH-00086981-000001	47554	fiche number : 0079/C02	stained
edanmdm-nmnhbotany_2139170	Paspalum scabrum Scribn.	00406111	http://n2t.net/ark:/65665/30680b6ac-d9ae-460f-a023-1973f6a93c1c	1.0	http://n2t.net/ark:/65665/m378a58c5f-dab0-40ec-b854-4d19410c6d56	NMNH-00406111-000001	824341		unstained
edanmdm-nmnhbotany_2093481	Chusquea pohlii L.G. Clark	00009712	http://n2t.net/ark:/65665/35d5f9e1f-7b40-46c6-9869-045a2cb1be90	1.0	http://n2t.net/ark:/65665/m38ac12a51-4e98-4a94-9b40-45016c8a26e8	NMNH-00009712	2960371	Multi-sheeted specimen : Sheet 03 of 03	unstained
